"Date Administered",AgeGroupVacc,7-day_avg_group_cases_per_100k,Administered_Dose1_pct_agegroup,Series_Complete_Pop_pct_agegroup,id
"07/23/2022 12:00:00 AM","5 - 11 Years",16.55512135755189,0.373,0.304,316
"07/23/2022 12:00:00 AM","12 - 17 Years",15.974110941762328,0.704,0.603,317
"07/23/2022 12:00:00 AM","18 - 24 Years",34.725314376937256,0.795,0.648,318
"07/23/2022 12:00:00 AM","25 - 49 Years",39.258287123676546,0.832,0.705,319
"07/23/2022 12:00:00 AM","50 - 64 Years",36.004827971504604,0.939,0.822,320
"07/23/2022 12:00:00 AM","65+ Years",37.52300682374074,0.95,0.919,321
"07/22/2022 12:00:00 AM","<2 Years",29.89985554760783,0.025,0.001,322
"07/22/2022 12:00:00 AM","2 - 4 Years",33.42457113838021,0.041,0.002,323
"07/22/2022 12:00:00 AM","5 - 11 Years",16.426055190741916,0.373,0.304,324
"07/22/2022 12:00:00 AM","12 - 17 Years",15.914150206450236,0.704,0.603,325
"07/22/2022 12:00:00 AM","18 - 24 Years",34.46436396395439,0.795,0.648,326
"07/22/2022 12:00:00 AM","25 - 49 Years",39.07693324242729,0.832,0.705,327
"07/22/2022 12:00:00 AM","50 - 64 Years",35.76508940423277,0.939,0.822,328
"07/22/2022 12:00:00 AM","65+ Years",37.08009845387956,0.95,0.919,329
"07/21/2022 12:00:00 AM","<2 Years",29.78591359125045,0.024,0.001,330
"07/21/2022 12:00:00 AM","2 - 4 Years",33.15633611276927,0.04,0.001,331
"07/21/2022 12:00:00 AM","5 - 11 Years",16.402451650508187,0.372,0.304,332
"07/21/2022 12:00:00 AM","12 - 17 Years",15.989529416556861,0.703,0.603,333
"07/21/2022 12:00:00 AM","18 - 24 Years",34.731932684512905,0.795,0.648,334
"07/21/2022 12:00:00 AM","25 - 49 Years",39.39691503582039,0.832,0.705,335
"07/21/2022 12:00:00 AM","50 - 64 Years",35.96668774489317,0.939,0.822,336
"07/21/2022 12:00:00 AM","65+ Years",37.005311420066484,0.95,0.919,337
"07/20/2022 12:00:00 AM","<2 Years",29.611285158137502,0.023,0,338
"07/20/2022 12:00:00 AM","2 - 4 Years",33.16877084905587,0.038,0.001,339
"07/20/2022 12:00:00 AM","5 - 11 Years",16.258821597171014,0.372,0.303,340
"07/20/2022 12:00:00 AM","12 - 17 Years",16.095174521630543,0.703,0.603,341
"07/20/2022 12:00:00 AM","18 - 24 Years",34.92622728548385,0.795,0.648,342
"07/20/2022 12:00:00 AM","25 - 49 Years",39.55141637301888,0.832,0.705,343
"07/20/2022 12:00:00 AM","50 - 64 Years",36.10653524246841,0.939,0.822,344
"07/20/2022 12:00:00 AM","65+ Years",37.21698779492257,0.95,0.919,345
"07/19/2022 12:00:00 AM","<2 Years",29.359869754435884,0.023,0,346
"07/19/2022 12:00:00 AM","2 - 4 Years",32.97336785026645,0.037,0,347
"07/19/2022 12:00:00 AM","5 - 11 Years",16.050909561920708,0.371,0.303,348
"07/19/2022 12:00:00 AM","12 - 17 Years",15.962689849321928,0.703,0.603,349
"07/19/2022 12:00:00 AM","18 - 24 Years",34.7688061124344,0.795,0.648,350
"07/19/2022 12:00:00 AM","25 - 49 Years",39.346252354187676,0.832,0.705,351
"08/03/2022 12:00:00 AM","18 - 24 Years",30.858804543990054,0.797,0.649,352
"07/19/2022 12:00:00 AM","50 - 64 Years",35.868612876463786,0.938,0.822,353
"08/03/2022 12:00:00 AM","25 - 49 Years",34.12098538328459,0.833,0.706,354
"08/03/2022 12:00:00 AM","50 - 64 Years",31.522670269186637,0.94,0.823,355
"08/03/2022 12:00:00 AM","65+ Years",33.59364849947705,0.95,0.92,356
"07/19/2022 12:00:00 AM","65+ Years",36.95510104400823,0.95,0.919,357
"07/18/2022 12:00:00 AM","<2 Years",29.13446284077237,0.022,0,358
"07/18/2022 12:00:00 AM","2 - 4 Years",32.68026335208231,0.036,0,359
"07/18/2022 12:00:00 AM","5 - 11 Years",15.791772822333359,0.371,0.303,360
"07/18/2022 12:00:00 AM","12 - 17 Years",15.829063067769274,0.703,0.602,361
"07/18/2022 12:00:00 AM","18 - 24 Years",34.88557196751913,0.794,0.648,362
"07/18/2022 12:00:00 AM","25 - 49 Years",39.36715236384295,0.832,0.705,363
"07/18/2022 12:00:00 AM","50 - 64 Years",35.72240867445331,0.938,0.821,364
"07/18/2022 12:00:00 AM","65+ Years",36.77328662964994,0.95,0.918,365
"07/17/2022 12:00:00 AM","<2 Years",29.27812878574472,0.021,0,366
"07/17/2022 12:00:00 AM","2 - 4 Years",32.39959359018477,0.035,0,367
"07/17/2022 12:00:00 AM","5 - 11 Years",15.616503981023316,0.371,0.303,368
"07/17/2022 12:00:00 AM","12 - 17 Years",15.80622088288848,0.703,0.602,369
"07/17/2022 12:00:00 AM","18 - 24 Years",35.266124653119135,0.794,0.648,370
"07/17/2022 12:00:00 AM","25 - 49 Years",39.47456254004601,0.832,0.705,371
"07/17/2022 12:00:00 AM","50 - 64 Years",35.85249409021729,0.938,0.821,372
"07/17/2022 12:00:00 AM","65+ Years",36.82983936899975,0.95,0.918,373
"07/16/2022 12:00:00 AM","<2 Years",29.280605784795966,0.021,0,374
"07/16/2022 12:00:00 AM","2 - 4 Years",32.26636427282835,0.034,0,375
"07/16/2022 12:00:00 AM","5 - 11 Years",15.444750560599145,0.371,0.303,376
"07/16/2022 12:00:00 AM","12 - 17 Years",15.769673387079207,0.703,0.602,377
"07/16/2022 12:00:00 AM","18 - 24 Years",35.2873977846123,0.794,0.648,378
"07/16/2022 12:00:00 AM","25 - 49 Years",39.395989086025544,0.832,0.705,379
"07/16/2022 12:00:00 AM","50 - 64 Years",35.662928082952156,0.938,0.821,380
"07/16/2022 12:00:00 AM","65+ Years",36.76350881957544,0.95,0.918,381
"07/15/2022 12:00:00 AM","<2 Years",29.203818814207295,0.021,0,382
"07/15/2022 12:00:00 AM","2 - 4 Years",31.98036533823655,0.034,0,383
"07/15/2022 12:00:00 AM","5 - 11 Years",15.341798948941385,0.37,0.303,384
"07/15/2022 12:00:00 AM","12 - 17 Years",15.694865231594601,0.703,0.602,385
"07/15/2022 12:00:00 AM","18 - 24 Years",35.49965636328859,0.794,0.648,386
"07/15/2022 12:00:00 AM","25 - 49 Years",39.52959041356876,0.832,0.705,387
"07/15/2022 12:00:00 AM","50 - 64 Years",35.77553256151923,0.938,0.821,388
"07/15/2022 12:00:00 AM","65+ Years",36.79231371952464,0.95,0.918,389
"07/14/2022 12:00:00 AM","<2 Years",29.206295813258546,0.02,0,390
"07/14/2022 12:00:00 AM","2 - 4 Years",32.204190591395346,0.032,0,391
"08/02/2022 12:00:00 AM","<2 Years",28.219211691336444,0.03,0.003,392
"07/14/2022 12:00:00 AM","5 - 11 Years",15.195155677702035,0.37,0.302,393
"07/14/2022 12:00:00 AM","12 - 17 Years",15.616059693755856,0.703,0.602,394
"08/02/2022 12:00:00 AM","2 - 4 Years",29.711914161381134,0.05,0.007,395
"07/14/2022 12:00:00 AM","18 - 24 Years",35.77053423763493,0.794,0.647,396
"08/02/2022 12:00:00 AM","5 - 11 Years",15.312671175886992,0.376,0.306,397
"07/14/2022 12:00:00 AM","25 - 49 Years",39.69083795641547,0.831,0.705,398
"08/02/2022 12:00:00 AM","12 - 17 Years",14.82914642461245,0.705,0.604,399
"07/14/2022 12:00:00 AM","50 - 64 Years",35.92786644280654,0.938,0.821,400
"08/02/2022 12:00:00 AM","18 - 24 Years",31.638346629150824,0.797,0.649,401
"07/14/2022 12:00:00 AM","65+ Years",36.84225983044575,0.95,0.918,402
"08/02/2022 12:00:00 AM","25 - 49 Years",34.77616100241484,0.833,0.705,403
"07/13/2022 12:00:00 AM","<2 Years",29.315283771513432,0.019,0,404
"08/02/2022 12:00:00 AM","50 - 64 Years",31.852310799185403,0.94,0.823,405
"07/13/2022 12:00:00 AM","2 - 4 Years",31.840030457287785,0.031,0,406
"07/13/2022 12:00:00 AM","5 - 11 Years",15.370926721995774,0.37,0.302,407
"08/02/2022 12:00:00 AM","65+ Years",33.756435823960636,0.95,0.92,408
"07/13/2022 12:00:00 AM","12 - 17 Years",15.556098958443767,0.702,0.602,409
"07/13/2022 12:00:00 AM","18 - 24 Years",35.95584684975319,0.794,0.647,410
"07/13/2022 12:00:00 AM","25 - 49 Years",39.98013112803627,0.831,0.704,411
"07/13/2022 12:00:00 AM","50 - 64 Years",35.923779989955314,0.938,0.821,412
"07/13/2022 12:00:00 AM","65+ Years",36.57878748870851,0.95,0.918,413
"07/12/2022 12:00:00 AM","<2 Years",29.363585253012754,0.018,0,414
"07/12/2022 12:00:00 AM","2 - 4 Years",32.2716934455226,0.029,0,415
"07/12/2022 12:00:00 AM","5 - 11 Years",15.976081317349939,0.369,0.302,416
"07/12/2022 12:00:00 AM","12 - 17 Years",16.44751522341681,0.702,0.602,417
"07/12/2022 12:00:00 AM","18 - 24 Years",36.909355876902545,0.794,0.647,418
"07/12/2022 12:00:00 AM","25 - 49 Years",40.99523666028046,0.831,0.704,419
"07/12/2022 12:00:00 AM","50 - 64 Years",36.430273118348744,0.938,0.821,420
"10/08/2022 12:00:00 AM","5 - 11 Years",3.266830408945094,0.386,0.316,421
"07/12/2022 12:00:00 AM","65+ Years",36.90145522116705,0.95,0.917,422
"07/11/2022 12:00:00 AM","<2 Years",29.063868367811818,0.018,0,423
"10/08/2022 12:00:00 AM","12 - 17 Years",4.43366808536241,0.711,0.608,424
"07/11/2022 12:00:00 AM","2 - 4 Years",32.268140663726435,0.028,0,425
"07/11/2022 12:00:00 AM","5 - 11 Years",16.065473448447896,0.369,0.302,426
"10/08/2022 12:00:00 AM","18 - 24 Years",6.960095888309289,0.805,0.655,427
"07/11/2022 12:00:00 AM","12 - 17 Years",16.541739236050095,0.702,0.602,428
"10/08/2022 12:00:00 AM","25 - 49 Years",7.835519442596426,0.84,0.71,429
"10/08/2022 12:00:00 AM","50 - 64 Years",7.455506201900521,0.946,0.827,430
"10/08/2022 12:00:00 AM","65+ Years",9.377712656857975,0.95,0.928,431
"07/11/2022 12:00:00 AM","18 - 24 Years",37.10459595038429,0.793,0.647,432
"07/11/2022 12:00:00 AM","25 - 49 Years",41.79578639720278,0.831,0.704,433
"07/11/2022 12:00:00 AM","50 - 64 Years",37.48117257658862,0.937,0.821,434
"10/07/2022 12:00:00 AM","<2 Years",5.141011530864058,0.052,0.017,435
"07/11/2022 12:00:00 AM","65+ Years",37.50450826414033,0.95,0.917,436
"10/07/2022 12:00:00 AM","2 - 4 Years",5.309632394378107,0.08,0.031,437
"07/10/2022 12:00:00 AM","<2 Years",26.76892874683106,0.017,0,438
"10/07/2022 12:00:00 AM","5 - 11 Years",3.538522223124848,0.386,0.316,439
"07/10/2022 12:00:00 AM","2 - 4 Years",29.607107098394074,0.027,0,440
"10/07/2022 12:00:00 AM","12 - 17 Years",4.813419409005634,0.711,0.608,441
"07/10/2022 12:00:00 AM","5 - 11 Years",14.747190616244842,0.369,0.302,442
"07/10/2022 12:00:00 AM","12 - 17 Years",15.259150554993425,0.702,0.602,443
"07/10/2022 12:00:00 AM","18 - 24 Years",33.58838368269126,0.793,0.647,444
"07/10/2022 12:00:00 AM","25 - 49 Years",37.8959504183621,0.831,0.704,445
"07/10/2022 12:00:00 AM","50 - 64 Years",34.015633533591924,0.937,0.821,446
"07/10/2022 12:00:00 AM","65+ Years",34.511969851068706,0.95,0.917,447
"07/09/2022 12:00:00 AM","<2 Years",26.02087503335434,0.017,0,448
"07/09/2022 12:00:00 AM","2 - 4 Years",28.821942321440208,0.026,0,449
"07/09/2022 12:00:00 AM","5 - 11 Years",14.465454742391161,0.369,0.302,450
"07/09/2022 12:00:00 AM","12 - 17 Years",14.994181210376198,0.702,0.602,451
"07/09/2022 12:00:00 AM","18 - 24 Years",32.973826550666395,0.793,0.647,452
"07/09/2022 12:00:00 AM","25 - 49 Years",37.30228432131859,0.831,0.704,453
"07/09/2022 12:00:00 AM","50 - 64 Years",33.576112826926895,0.937,0.821,454
"07/09/2022 12:00:00 AM","65+ Years",34.184809611278645,0.95,0.917,455
"07/08/2022 12:00:00 AM","<2 Years",25.551483713142947,0.016,0,456
"07/08/2022 12:00:00 AM","2 - 4 Years",28.29257783381067,0.025,0,457
"07/08/2022 12:00:00 AM","5 - 11 Years",14.258547113108245,0.369,0.301,458
"07/08/2022 12:00:00 AM","12 - 17 Years",14.943357349016427,0.702,0.602,459
"07/08/2022 12:00:00 AM","18 - 24 Years",32.56869157978539,0.793,0.647,460
"07/08/2022 12:00:00 AM","25 - 49 Years",36.97740822186696,0.831,0.704,461
"07/08/2022 12:00:00 AM","50 - 64 Years",33.24420204534412,0.937,0.821,462
"07/08/2022 12:00:00 AM","65+ Years",34.00537358315469,0.95,0.917,463
"07/07/2022 12:00:00 AM","<2 Years",24.781137008204997,0.015,0,464
"07/07/2022 12:00:00 AM","2 - 4 Years",27.201873822386062,0.024,0,465
"07/07/2022 12:00:00 AM","5 - 11 Years",13.916546881210994,0.368,0.301,466
"07/07/2022 12:00:00 AM","12 - 17 Years",14.575598172435619,0.702,0.602,467
"07/07/2022 12:00:00 AM","18 - 24 Years",31.63220105783057,0.793,0.647,468
"07/07/2022 12:00:00 AM","25 - 49 Years",35.979895735725,0.831,0.704,469
"07/07/2022 12:00:00 AM","50 - 64 Years",32.30704219146332,0.937,0.82,470
"08/01/2022 12:00:00 AM","<2 Years",28.634109032420387,0.029,0.003,471
"08/01/2022 12:00:00 AM","2 - 4 Years",30.07074512279445,0.049,0.007,472
"08/01/2022 12:00:00 AM","5 - 11 Years",15.769173688067022,0.375,0.306,473
"08/01/2022 12:00:00 AM","12 - 17 Years",15.257437391127365,0.705,0.604,474
"08/01/2022 12:00:00 AM","18 - 24 Years",32.23919440976898,0.796,0.649,475
"08/01/2022 12:00:00 AM","25 - 49 Years",35.55633984385037,0.833,0.705,476
"08/01/2022 12:00:00 AM","50 - 64 Years",32.56312657014005,0.94,0.823,477
"08/01/2022 12:00:00 AM","65+ Years",34.18269549018145,0.95,0.92,478
"07/31/2022 12:00:00 AM","<2 Years",29.289275281475334,0.029,0.003,479
"07/07/2022 12:00:00 AM","65+ Years",33.27653033489864,0.95,0.917,480
"07/31/2022 12:00:00 AM","2 - 4 Years",31.06730041662051,0.048,0.006,481
"07/06/2022 12:00:00 AM","<2 Years",23.891894348807167,0.014,0,482
"07/06/2022 12:00:00 AM","2 - 4 Years",26.661850989368016,0.022,0,483
"07/06/2022 12:00:00 AM","5 - 11 Years",13.401286619938487,0.368,0.301,484
"07/06/2022 12:00:00 AM","12 - 17 Years",14.268941840410937,0.701,0.601,485
"07/06/2022 12:00:00 AM","18 - 24 Years",30.790730523211913,0.793,0.647,486
"07/31/2022 12:00:00 AM","5 - 11 Years",16.07802852304031,0.375,0.305,487
"07/06/2022 12:00:00 AM","25 - 49 Years",35.23305108690421,0.831,0.704,488
"07/06/2022 12:00:00 AM","50 - 64 Years",31.62914506847687,0.937,0.82,489
"07/06/2022 12:00:00 AM","65+ Years",32.6557715277364,0.95,0.917,490
"07/31/2022 12:00:00 AM","12 - 17 Years",15.449311744126048,0.705,0.604,491
"07/31/2022 12:00:00 AM","18 - 24 Years",32.65662052329048,0.796,0.649,492
"07/05/2022 12:00:00 AM","<2 Years",22.898617729256944,0.013,0,493
"07/31/2022 12:00:00 AM","25 - 49 Years",36.29088258825381,0.833,0.705,494
"07/31/2022 12:00:00 AM","50 - 64 Years",33.59609104086622,0.94,0.823,495
"07/05/2022 12:00:00 AM","2 - 4 Years",25.57469975973958,0.02,0,496
"07/31/2022 12:00:00 AM","65+ Years",34.94642173654113,0.95,0.92,497
"07/30/2022 12:00:00 AM","<2 Years",29.432941226447685,0.029,0.003,498
"07/30/2022 12:00:00 AM","2 - 4 Years",31.28934927888122,0.048,0.006,499
"07/05/2022 12:00:00 AM","5 - 11 Years",12.455136198654467,0.368,0.301,500
"07/30/2022 12:00:00 AM","5 - 11 Years",16.181984540665464,0.375,0.305,501
"07/05/2022 12:00:00 AM","12 - 17 Years",13.029753310627783,0.701,0.601,502
"07/05/2022 12:00:00 AM","18 - 24 Years",29.24299202302006,0.793,0.647,503
"07/05/2022 12:00:00 AM","25 - 49 Years",33.783542822331384,0.831,0.704,504
"07/05/2022 12:00:00 AM","50 - 64 Years",30.57211593096016,0.937,0.82,505
"07/05/2022 12:00:00 AM","65+ Years",31.691468042280867,0.95,0.917,506
"07/30/2022 12:00:00 AM","12 - 17 Years",15.465872328164625,0.705,0.604,507
"07/04/2022 12:00:00 AM","<2 Years",22.608808840260995,0.013,0,508
"07/30/2022 12:00:00 AM","18 - 24 Years",32.88306118962887,0.796,0.649,509
"07/30/2022 12:00:00 AM","25 - 49 Years",36.58559918010162,0.833,0.705,510
"07/30/2022 12:00:00 AM","50 - 64 Years",33.82969992886121,0.94,0.823,511
"07/04/2022 12:00:00 AM","2 - 4 Years",25.320675861313326,0.019,0,512
"07/30/2022 12:00:00 AM","65+ Years",35.15228427837995,0.95,0.92,513
"07/29/2022 12:00:00 AM","<2 Years",29.773528595994208,0.029,0.003,514
"07/29/2022 12:00:00 AM","2 - 4 Years",31.880887447943753,0.047,0.006,515
"07/29/2022 12:00:00 AM","5 - 11 Years",16.55813457545407,0.375,0.305,516
"07/29/2022 12:00:00 AM","12 - 17 Years",15.779381315653543,0.705,0.603,517
"07/29/2022 12:00:00 AM","18 - 24 Years",33.61391144048306,0.796,0.649,518
"09/30/2022 12:00:00 AM","50 - 64 Years",12.41600591297014,0.945,0.827,519
"07/29/2022 12:00:00 AM","25 - 49 Years",37.4009641137416,0.833,0.705,520
"07/29/2022 12:00:00 AM","50 - 64 Years",34.579791052219285,0.939,0.823,521
"07/29/2022 12:00:00 AM","65+ Years",35.99159035396415,0.95,0.92,522
"09/30/2022 12:00:00 AM","65+ Years",16.37651054910355,0.95,0.927,523
"07/28/2022 12:00:00 AM","<2 Years",30.223103923795616,0.028,0.002,524
"07/28/2022 12:00:00 AM","2 - 4 Years",32.81704545123491,0.046,0.005,525
"07/28/2022 12:00:00 AM","5 - 11 Years",16.89963260436762,0.374,0.305,526
"07/28/2022 12:00:00 AM","12 - 17 Years",16.135719399793953,0.704,0.603,527
"07/28/2022 12:00:00 AM","18 - 24 Years",34.069156454436865,0.796,0.649,528
"07/28/2022 12:00:00 AM","25 - 49 Years",38.11315178452643,0.833,0.705,529
"07/28/2022 12:00:00 AM","50 - 64 Years",35.242023439276046,0.939,0.822,530
"07/28/2022 12:00:00 AM","65+ Years",36.79363504521039,0.95,0.92,531
"09/29/2022 12:00:00 AM","<2 Years",8.941966575003253,0.05,0.015,532
"07/27/2022 12:00:00 AM","<2 Years",30.25778191051308,0.027,0.002,533
"09/29/2022 12:00:00 AM","2 - 4 Years",8.59950833763279,0.078,0.029,534
"07/27/2022 12:00:00 AM","2 - 4 Years",33.047976267986044,0.045,0.004,535
"07/27/2022 12:00:00 AM","5 - 11 Years",16.98952693844928,0.374,0.305,536
"09/29/2022 12:00:00 AM","5 - 11 Years",5.505651310263656,0.386,0.315,537
"07/04/2022 12:00:00 AM","5 - 11 Years",12.919673958573638,0.367,0.301,538
"07/27/2022 12:00:00 AM","12 - 17 Years",16.241935559489654,0.704,0.603,539
"09/29/2022 12:00:00 AM","12 - 17 Years",7.531068355198284,0.711,0.608,540
"07/04/2022 12:00:00 AM","12 - 17 Years",13.535136651115382,0.701,0.601,541
"07/27/2022 12:00:00 AM","18 - 24 Years",34.20388628722693,0.796,0.649,542
"09/29/2022 12:00:00 AM","18 - 24 Years",10.27303156617871,0.804,0.654,543
"07/04/2022 12:00:00 AM","18 - 24 Years",29.130480794233968,0.792,0.646,544
"07/27/2022 12:00:00 AM","25 - 49 Years",38.37069810603795,0.833,0.705,545
"07/04/2022 12:00:00 AM","25 - 49 Years",33.06725451674077,0.831,0.704,546
"07/04/2022 12:00:00 AM","50 - 64 Years",29.346180075592837,0.937,0.82,547
"09/29/2022 12:00:00 AM","25 - 49 Years",11.955070079901743,0.839,0.709,548
"07/04/2022 12:00:00 AM","65+ Years",30.644185303760658,0.95,0.917,549
"07/27/2022 12:00:00 AM","50 - 64 Years",35.477448528538254,0.939,0.822,550
"07/03/2022 12:00:00 AM","<2 Years",24.180464738277493,0.013,0,551
"07/27/2022 12:00:00 AM","65+ Years",36.96117914216264,0.95,0.92,552
"07/03/2022 12:00:00 AM","2 - 4 Years",27.84492732749308,0.019,0,553
"07/26/2022 12:00:00 AM","<2 Years",30.150032451783822,0.027,0.002,554
"09/29/2022 12:00:00 AM","50 - 64 Years",12.518621284567555,0.944,0.826,555
"07/26/2022 12:00:00 AM","2 - 4 Years",33.170547239953954,0.044,0.004,556
"09/29/2022 12:00:00 AM","65+ Years",16.335285187708358,0.95,0.926,557
"07/26/2022 12:00:00 AM","5 - 11 Years",16.710804282497776,0.374,0.304,558
"07/26/2022 12:00:00 AM","12 - 17 Years",16.019224256901897,0.704,0.603,559
"07/26/2022 12:00:00 AM","18 - 24 Years",34.42890874479911,0.796,0.649,560
"07/26/2022 12:00:00 AM","25 - 49 Years",38.89200784054073,0.832,0.705,561
"07/26/2022 12:00:00 AM","50 - 64 Years",36.1044920160428,0.939,0.822,562
"09/28/2022 12:00:00 AM","<2 Years",9.204528474435481,0.049,0.015,563
"09/28/2022 12:00:00 AM","2 - 4 Years",8.968997644434612,0.077,0.028,564
"09/28/2022 12:00:00 AM","5 - 11 Years",5.929510628503418,0.385,0.315,565
"07/26/2022 12:00:00 AM","65+ Years",37.52168549805499,0.95,0.919,566
"09/28/2022 12:00:00 AM","12 - 17 Years",8.180928515056916,0.71,0.608,567
"07/25/2022 12:00:00 AM","<2 Years",30.303606392961164,0.026,0.001,568
"09/28/2022 12:00:00 AM","18 - 24 Years",10.828023930022704,0.804,0.654,569
"07/25/2022 12:00:00 AM","2 - 4 Years",33.59332827369835,0.043,0.003,570
"07/25/2022 12:00:00 AM","5 - 11 Years",16.55009932771493,0.373,0.304,571
"07/25/2022 12:00:00 AM","12 - 17 Years",15.886739584593284,0.704,0.603,572
"09/28/2022 12:00:00 AM","25 - 49 Years",12.429288653409099,0.839,0.709,573
"07/25/2022 12:00:00 AM","18 - 24 Years",34.43032695356532,0.796,0.648,574
"09/28/2022 12:00:00 AM","50 - 64 Years",12.981525582547919,0.944,0.826,575
"07/25/2022 12:00:00 AM","25 - 49 Years",38.90946860810084,0.832,0.705,576
"09/28/2022 12:00:00 AM","65+ Years",16.68860767607614,0.95,0.926,577
"07/25/2022 12:00:00 AM","50 - 64 Years",36.1387728149614,0.939,0.822,578
"07/02/2022 12:00:00 AM","5 - 11 Years",14.444864420059611,0.367,0.301,579
"07/02/2022 12:00:00 AM","12 - 17 Years",15.12095533646461,0.701,0.601,580
"07/02/2022 12:00:00 AM","18 - 24 Years",32.2935590791404,0.792,0.646,581
"07/02/2022 12:00:00 AM","25 - 49 Years",37.209160227664704,0.83,0.704,582
"07/02/2022 12:00:00 AM","50 - 64 Years",32.949523389739156,0.937,0.82,583
"07/02/2022 12:00:00 AM","65+ Years",33.225262898291795,0.95,0.917,584
"07/01/2022 12:00:00 AM","<2 Years",23.753182401937313,0.012,0,585
"07/01/2022 12:00:00 AM","2 - 4 Years",27.828939809410308,0.018,0,586
"07/01/2022 12:00:00 AM","5 - 11 Years",14.371542784439937,0.367,0.3,587
"07/01/2022 12:00:00 AM","12 - 17 Years",15.001604920462455,0.701,0.601,588
"09/27/2022 12:00:00 AM","<2 Years",9.216913469691718,0.049,0.015,589
"07/01/2022 12:00:00 AM","18 - 24 Years",32.07279124786686,0.792,0.646,590
"09/27/2022 12:00:00 AM","2 - 4 Years",8.919258699288214,0.077,0.028,591
"07/01/2022 12:00:00 AM","25 - 49 Years",37.04817724190224,0.83,0.704,592
"07/01/2022 12:00:00 AM","50 - 64 Years",32.744746696861135,0.937,0.82,593
"09/27/2022 12:00:00 AM","5 - 11 Years",6.032964443144877,0.385,0.315,594
"10/07/2022 12:00:00 AM","18 - 24 Years",7.52501571351676,0.805,0.655,595
"07/01/2022 12:00:00 AM","65+ Years",32.79160380823082,0.95,0.917,596
"09/27/2022 12:00:00 AM","12 - 17 Years",8.387650288228114,0.71,0.608,597
"06/30/2022 12:00:00 AM","<2 Years",23.281314082674673,0.011,0,598
"10/07/2022 12:00:00 AM","25 - 49 Years",8.569136237205015,0.84,0.71,599
"09/27/2022 12:00:00 AM","18 - 24 Years",10.842206017684816,0.804,0.654,600
"06/30/2022 12:00:00 AM","2 - 4 Years",27.62820763792663,0.016,0,601
"10/07/2022 12:00:00 AM","50 - 64 Years",8.304807319479993,0.945,0.827,602
"06/30/2022 12:00:00 AM","5 - 11 Years",14.15459109548309,0.367,0.3,603
"10/07/2022 12:00:00 AM","65+ Years",10.56373459238124,0.95,0.928,604
"06/30/2022 12:00:00 AM","12 - 17 Years",14.871404466641922,0.701,0.601,605
"06/30/2022 12:00:00 AM","18 - 24 Years",31.719184528824858,0.792,0.646,606
"09/27/2022 12:00:00 AM","25 - 49 Years",12.51156590660898,0.838,0.709,607
"06/30/2022 12:00:00 AM","25 - 49 Years",36.978069614577585,0.83,0.704,608
"09/27/2022 12:00:00 AM","50 - 64 Years",13.135221614785637,0.944,0.826,609
"06/30/2022 12:00:00 AM","50 - 64 Years",32.576975104802536,0.937,0.82,610
"06/30/2022 12:00:00 AM","65+ Years",32.4055124428566,0.95,0.916,611
"10/06/2022 12:00:00 AM","<2 Years",6.214790619579823,0.051,0.017,612
"06/29/2022 12:00:00 AM","<2 Years",22.738851290451485,0.009,0,613
"06/29/2022 12:00:00 AM","2 - 4 Years",27.313786448965462,0.014,0,614
"06/29/2022 12:00:00 AM","5 - 11 Years",14.110899435901503,0.367,0.3,615
"06/29/2022 12:00:00 AM","12 - 17 Years",14.814299004439933,0.701,0.601,616
"06/29/2022 12:00:00 AM","18 - 24 Years",31.59201847612125,0.792,0.646,617
"06/29/2022 12:00:00 AM","25 - 49 Years",36.79565750499135,0.83,0.704,618
"10/06/2022 12:00:00 AM","2 - 4 Years",6.300858515509917,0.079,0.031,619
"06/29/2022 12:00:00 AM","50 - 64 Years",32.45415449410739,0.937,0.82,620
"10/06/2022 12:00:00 AM","5 - 11 Years",4.136143773723567,0.386,0.316,621
"06/29/2022 12:00:00 AM","65+ Years",32.13146949563342,0.95,0.916,622
"10/06/2022 12:00:00 AM","12 - 17 Years",5.561500963851687,0.711,0.608,623
"06/28/2022 12:00:00 AM","<2 Years",22.430464908571174,0.008,0,624
"10/06/2022 12:00:00 AM","18 - 24 Years",8.572126519236049,0.805,0.655,625
"06/28/2022 12:00:00 AM","2 - 4 Years",26.658298207571846,0.012,0,626
"10/06/2022 12:00:00 AM","25 - 49 Years",9.825782387363974,0.84,0.71,627
"06/28/2022 12:00:00 AM","5 - 11 Years",13.952705496037138,0.366,0.3,628
"10/06/2022 12:00:00 AM","50 - 64 Years",9.662871817036901,0.945,0.827,629
"06/28/2022 12:00:00 AM","12 - 17 Years",14.697232806925856,0.701,0.601,630
"10/06/2022 12:00:00 AM","65+ Years",12.524581910024427,0.95,0.928,631
"06/28/2022 12:00:00 AM","18 - 24 Years",31.158519329916025,0.792,0.646,632
"10/05/2022 12:00:00 AM","<2 Years",6.756014912277388,0.051,0.017,633
"06/28/2022 12:00:00 AM","25 - 49 Years",36.48189280307797,0.83,0.704,634
"10/05/2022 12:00:00 AM","2 - 4 Years",6.712981203865796,0.079,0.031,635
"06/28/2022 12:00:00 AM","50 - 64 Years",32.154027234700806,0.936,0.82,636
"06/28/2022 12:00:00 AM","65+ Years",31.767312136642538,0.95,0.916,637
"06/27/2022 12:00:00 AM","<2 Years",21.71213518370942,0.006,0,638
"10/05/2022 12:00:00 AM","5 - 11 Years",4.336020561234735,0.386,0.315,639
